date,symbol,sector,marketCap,changePct,x,y,width,height
2025-05-06,COIN,Financials,41623925676.0874,-1.258773612670703,1031.7921012821878,371.5676447459535,21.285825021231645,54.01926416709601
2025-05-06,LLY,Health Care,694429699509.7656,-5.641179129002693,1053.0779263034194,0.0,148.251074215669,129.39769853588558
2025-05-06,JNJ,Health Care,368506459860.02734,-0.3419370801617516,1201.3290005190884,0.0,78.6709994809116,129.39769853588558
2025-05-06,UNH,Health Care,357875797634.46875,-2.544400547191992,1053.0779263034194,129.39769853588558,117.95922420521552,83.81013414322629
2025-05-06,ABBV,Health Care,330581749218.75,-4.549402302507369,1171.037150508635,129.39769853588558,108.96284949136512,83.81013414322629
2025-05-06,ABT,Health Care,231503106152.34372,0.346901533864959,1053.0779263034194,213.20783267911187,80.6579261877862,79.28771193741476
2025-05-06,MRK,Health Care,198471814763.55664,-4.587150640209748,1053.0779263034194,292.4955446165266,80.6579261877862,67.9747945425548
2025-05-06,ISRG,Health Care,190126411668.0352,-0.25572286353142,1053.0779263034194,360.4703391590814,80.6579261877862,65.11656975396868
2025-05-06,BSX,Health Care,154040336397.51074,-0.1151142744115562,1133.7358524912056,213.20783267911187,73.22541793073125,58.112386866061755
2025-05-06,TMO,Health Care,153647610245.04688,-3.611433537017533,1206.961270421937,213.20783267911187,73.03872957806313,58.112386866061755
2025-05-06,SYK,Health Care,144274923581.25,-1.0069216712263784,1133.7358524912056,271.32021954517364,73.16543442556292,54.47296461040073
2025-05-06,AMGN,Health Care,144143355763.17188,-3.4349806565430483,1206.9012869167686,271.32021954517364,73.09871308323147,54.47296461040073
2025-05-06,DHR,Health Care,136013088724.85156,-3.72339973251512,1133.7358524912056,325.79318415557435,72.98537256408378,51.48029041900701
2025-05-06,PFE,Health Care,127646121997.28906,-4.147476995602289,1133.7358524912056,377.27347457458137,72.98537256408378,48.313434338468745
2025-05-06,GILD,Health Care,121755863417.36426,-4.795253790727952,1206.7212250552893,325.79318415557435,73.27877494471062,45.89948353919291
2025-05-06,REGN,Health Care,59198326255.12695,-7.465456110188024,1206.7212250552893,371.69266769476724,30.343325817044683,53.89424121828285
2025-05-06,DXCM,Health Care,31968483883.59375,1.5697049818418125,1237.064550872334,371.69266769476724,27.349646807870364,32.28988009771259
2025-05-06,PODD,Health Care,18217948983.89258,0.0309079058791176,1264.4141976802043,371.69266769476724,15.585802319795572,32.28988009771259
2025-05-06,COO,Health Care,16074761704.553469,-1.2259409142347366,1237.064550872334,403.9825477924798,20.554136199605214,21.604361120570264
2025-05-06,HOLX,Health Care,11835297661.13379,0.7206544119365228,1257.6186870719391,403.9825477924798,15.133308011707815,21.60436112057026
2025-05-06,CRL,Health Care,5668443116.867065,-3.374077944509314,1272.751995083647,403.9825477924798,7.248004916352905,21.60436112056941
2025-05-06,WMT,Consumer Staples,786585896877.4219,-0.7852645292031555,814.9503222501862,425.58690891305014,141.4867599744779,153.57710208181848
2025-05-06,COST,Consumer Staples,448133500416.0,-0.4325606307160506,956.4370822246641,425.58690891305014,80.60779790431704,153.57710208181848
2025-05-06,PG,Consumer Staples,373367979712.0,0.2644325153330029,814.9503222501862,579.1640109948686,73.23514340643372,140.83598900513138
2025-05-06,KO,Consumer Staples,308702237031.5156,0.0278999627787681,888.18546565662,579.1640109948686,113.69901983528248,75.00309246987898
2025-05-06,PM,Consumer Staples,270958993308.95312,0.5138861233918758,888.18546565662,654.1671034647476,113.69901983528248,65.8328965352524
2025-05-06,PEP,Consumer Staples,179254998364.20703,-0.9470414031195256,1001.8844854919024,579.1640109948686,35.160394637078724,140.8359890051316
2025-05-06,GE,Industrials,222448963846.3281,-0.1627243868660197,1037.0448801289813,425.58690891305014,63.34480908501716,97.00976890373464
2025-05-06,UBER,Industrials,179485129048.88672,0.4682213794334636,1037.0448801289813,522.5966778167848,63.34480908501716,78.27328385632713
2025-05-06,RTX,Industrials,170346950655.94922,-0.3343896039027108,1100.3896892139985,425.58690891305014,72.72944901014424,64.70236879306587
2025-05-06,CAT,Industrials,150919389806.5,-0.6870634780010102,1100.3896892139985,490.289277706116,72.72944901014424,57.32325691586191
2025-05-06,BA,Industrials,140214963797.65625,-0.2681540180180711,1100.3896892139985,547.6125346219779,72.72944901014424,53.25742705113397
2025-05-06,HON,Industrials,134352478260.05272,-2.016340925019852,1173.1191382241427,425.58690891305014,54.583764903500764,67.99520828916786
2025-05-06,DE,Industrials,128724073596.40623,-1.2548320502919346,1227.7029031276434,425.58690891305014,52.29709687235665,67.99520828916786
2025-05-06,UNP,Industrials,126614753920.5293,-1.5378957837234488,1173.1191382241427,493.582117202218,54.18639849960657,64.54909282951824
2025-05-06,ADP,Industrials,123128620566.01369,-0.2072657259255146,1227.3055367237494,493.582117202218,52.69446327625086,64.54909282951824
2025-05-06,GEV,Industrials,109509716258.39355,0.0324120869693899,1173.1191382241427,558.1312100317363,70.78266914353132,42.73875164137566
2025-05-06,AXON,Industrials,46840489505.54199,-3.1750950641674534,1243.901807367674,558.1312100317363,36.0981926323261,35.845288591867615
2025-05-06,SWK,Industrials,9007967192.111938,-1.8308926448233824,1243.901807367674,593.9764986236039,36.09819263232664,6.893463049508043
2025-05-06,XOM,Energy,447144141648.4453,1.3944016660557836,1037.0448801289813,600.8699616731119,103.68653895608047,119.1300383268881
2025-05-06,CVX,Energy,232063791277.0977,0.0738037495040331,1140.7314190850618,600.8699616731119,53.812381944313856,119.13003832688808
2025-05-06,LIN,Materials,209768135073.48636,-1.202241886261038,1194.5438010293756,600.8699616731119,85.45619897062451,67.80973696653476
2025-05-06,NEE,Utilities,135881753283.9541,0.6656607307293028,1194.5438010293756,668.6796986396466,73.14220662092812,51.32030136035334
2025-05-06,NRG,Utilities,22876625517.65442,0.6710821274792168,1267.6860076503037,668.6796986396466,12.31399234969588,51.320301360353405
2025-05-07,MSFT,Information Technology,3214989159165.0,0.0092360776008325,0.0,0.0,257.91471338450623,343.082787671487
2025-05-07,AAPL,Information Technology,2927311927347.375,-1.1384787531095792,257.91471338450623,0.0,234.83650468200435,343.082787671487
2025-05-07,NVDA,Information Technology,2854812441411.0,3.1002260125796983,0.0,343.082787671487,208.46211801768928,376.917212328513
2025-05-07,AVGO,Information Technology,963006358189.75,2.3589391309361067,208.46211801768928,343.082787671487,198.1166000983055,133.7838912639265
2025-05-07,ORCL,Information Technology,418867804678.03125,1.1306690612394,406.5787181159948,343.082787671487,86.1724999505158,133.7838912639265
2025-05-07,CRM,Information Technology,265987890502.9297,1.7815429820507152,208.46211801768928,476.86667893541346,85.11501187109604,86.01045334433765
2025-05-07,PLTR,Information Technology,250006299093.39844,1.488152432021927,208.46211801768928,562.8771322797511,85.11501187109604,80.84260935076827
2025-05-07,CSCO,Information Technology,235897198791.5039,0.5910139596531034,208.46211801768928,643.7197416305194,85.11501187109604,76.28025836948059
2025-05-07,IBM,Information Technology,233924653615.91016,1.706000276352733,293.5771298887853,476.86667893541346,74.04498752470755,86.95125734130984
2025-05-07,NOW,Information Technology,203690485528.3203,1.867887209592016,367.62211741349284,476.86667893541346,64.47486071566549,86.95125734130984
